dataset_id	split_or_cohort	outcome	model	threshold	net_benefit	n	events
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.25	-7.135466837917867e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.26	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.26	-0.2869875119687814	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.26	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.26	8.967546161167049e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.26	-9.256821843785348e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.26	-1.7356540957097586e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.26	-0.0003066322235753898	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.26	-0.00033266703501103577	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.26	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.26	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.26	-1.1571027304731679e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.27	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.27	-0.304617477886162	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.27	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.27	4.398575448031532e-06	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.27	-0.00010263342712073652	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.27	4.398575448031559e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.27	-0.0005630176573480409	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.27	-0.00028150882867402065	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.27	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.27	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.27	1.6128109976115744e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.28	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.28	-0.3227371650790254	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.28	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.28	2.9731111824657732e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.28	-3.5677334189589404e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.28	-3.5677334189589404e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.28	-0.0002497413393271258	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.28	-0.0003092035629764416	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.28	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.28	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.28	4.756977891945245e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.29	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.29	-0.34136726599563133	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.29	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.29	-4.522478981778931e-06	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.29	-4.823977580564192e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.29	-4.522478981778931e-06	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.29	-4.5224789817789254e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.29	-0.0002638112739371044	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.29	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.29	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.29	8.29121146659471e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_none	0.3	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	treat_all	0.3	-0.3605296555098546	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	demographic_baseline	0.3	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	care_intensity_total	0.3	3.058057216250514e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	day_vs_night_counts	0.3	-1.529028608125257e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	night_fraction	0.3	3.058057216250514e-05	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	nursing_vulnerability_density	0.3	0.00024464457730004113	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	joint_density_screen	0.3	-0.00016819314689377847	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_unadjusted	0.3	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_demographic_adjusted	0.3	0.0	9343	445
MIMIC-IV-2.2	MIMIC_internal_5fold_cv	incident_post_landmark_delirium	dynamic_phenotype_care_intensity_adjusted	0.3	7.645143040626291e-05	9343	445
